,roles,companies,locations,experience,skills
2335,Senior Data Scientist (Applied),CADENCE PARTNERS LLP,Dehradun,2-4 Yrs,"Data Science
Machine Learning
Deep Learning"
2336,Senior Data Scientist (theoretical),CADENCE PARTNERS LLP,Dehradun,2-4 Yrs,"Data Science
Artificial Intelligence
Machine Learning
IT Skills
Exploratory Data Analysis
Algebra
Calculus
Legal Compliance"
2337,Sr . Field Data Scientist,Domino Data Lab,Remote,3-8 Yrs,"Data Science
Product Management
Data Scientist
Statistical Modeling
Data Analysis
Spark
Machine Learning
Deep Learning"
2338,Senior Operational Researcher / Data Scientist,Prodair Airproducts Pvt Ltd,Pune,2-7 Yrs,"R
Machine Learning
Python
Predictive Modeling
Algorithm Development
Artificial Intelligence
Natural Language Processing
Classification"
2339,Senior Data Scientist - Emerging Technology,Customized Energy Solutions,Pune,4-5 Yrs,"Health insurance
operational support
ISO
Financial analysis
Analytical
Machine learning
MWS
Support services"
2340,"Senior Data Scientist, Pan India",Lendingkart Finance Limited,remote,1-5 Yrs,"Logistic Regression
Credit Underwriting
Machine Learning
Python
Sql"
2341,Senior Data Scientist,ecolab,Pune,6-8 Yrs,"Computer science
data science
Analytical
Test design
Healthcare
Wellness
Data mining
SQL"
2342,Senior Data Scientist,Oportun,"Chennai
(WFH during Covid)",3-8 Yrs,"Numpy
Python
Panda
IT Skills
Machine Learning
Cloud
Big Data
AWS"
2343,Senior Data Scientist,Intellithink,Chennai,2-5 Yrs,"R
REST
Learning
APIs
SQL
Python
IT Skills
Machine Learning"
2344,Senior Data Scientist,Snaphunt,Remote,3-8 Yrs,"Data Science
Algorithms
Data Structures
Advanced Analytics
Machine Learning
Statistical Analysis
Statistics
Linear Algebra"
2345,Senior Data Scientist,XYENTA LIMITED,Remote,4-7 Yrs,"data science
System integration
Actuarial
Data mining
big data
Financial services
Analytics
SQL"
2346,Senior Data Scientist (FullStack Dev Ops),Wolters Kluwer,Pune,6-11 Yrs,"Maven
LDAP
Shell scripting
Disaster recovery
Agile
Data structures
HTML
Scrum"
2347,Senior Data Scientist,Cubic Transportation,Hyderabad/Secunderabad,6-8 Yrs,"Data analysis
SAP
Networking
Data modeling
Enterprise applications
Oracle
Information technology
SQL"
2348,Sr Data Scientist,Microsoft,Hyderabad/Secunderabad,5-9 Yrs,"IT Skills
Python
Testing
Data Science
Machine Learning
Cloud
Program Management
Cloud computing"
2349,SENIOR DATA SCIENTIST ( DEEP LEARNING / NLP ),Augusta Infotech,"Mumbai, Pune",10-13 Yrs,"Training
deep learning
Backend
Linux
Artificial Intelligence
Machine learning
Deployment
Research"
2350,Data Scientist: Artificial Intelligence,IBM,Bengaluru/Bangalore,3-7 Yrs,"Java
Scrum
Tableu
DevOps
SAFe agile
Python
PowerBI
Tableau"
2351,Data Scientist: Artificial Intelligence,IBM,Bengaluru/Bangalore,4-6 Yrs,"IT Skills
Java
Python
Artificial Intelligence
Big Data
Automation
NoSQL
Scheduling"
2352,Data Scientist: Artificial Intelligence,IBM,Bengaluru/Bangalore,4-7 Yrs,"Automation
Usage
cassandra
Artificial Intelligence
Agile
Workflow
Scheduling
Scrum"
2353,Data Scientist,GSK India,Bangalore/Bengaluru,6-11 Yrs,"R
Python
Apache Spark
NLP
Artificial Intelligence
Statistical Modeling
Text Mining
Information Retrieval"
2354,Data Scientist: Artificial Intelligence,IBM,Bengaluru/Bangalore,3-7 Yrs,"python
flask
Vertex AI
Apache spark
GCP
python frameworks
NLP
spacy"
2355,Data Scientist: Advanced Analytics,IBM,Bangalore/Bengaluru,4-8 Yrs,"IT Skills
Data Science
Base SAS
Interpersonal skills
SAS
Time management
MIS
Analytical"
2356,Data Scientist: Artificial Intelligence,IBM,Bangalore/Bengaluru,4-8 Yrs,"IT Skills
Cloud
Interpersonal skills
IVR
Time management
Creative designing
Infrastructure
Telecommunication"
2357,Data Scientist with R,TCS,"Chennai, Bangalore/Bengaluru, Mumbai (All Areas)",3-8 Yrs,"Big Data platforms
analytical
Sales
AWS cloud
machine learning modelling
R SQL
IT Skills
Machine Learning"
2358,Data Scientist,Philips India Limited,Bangalore/Bengaluru,2-5 Yrs,"Computer science
Computer vision
Publishing
Front end
Image processing
Machine learning
Healthcare
Oncology"
2359,Data Scientist: Advanced Analytics,IBM,Bangalore/Bengaluru,3-7 Yrs,"Amazon Connect
AWS CloudWatch
Amazon Transcribe
AWS Step functions
RDS
Amazon Polly
Node js
Lambda"
2360,"Data Scientist, Customer Obsession",Uber,Bangalore/Bengaluru,1-4 Yrs,"Computer science
Backend
Machine learning
Workflow
Customer support
Product design
Natural language processing
Engineering Design"
2361,Data Scientist - Pre - Sales,Persistent,Bangalore/Bengaluru,2-3 Yrs,"IT Skills
Python
Data Science
Machine Learning
Cloud
AWS
Azure
Front end"
2362,Data scientist,IBM,Bengaluru/Bangalore,4-7 Yrs,"IT Skills
Python
Software Development
Machine Learning
Training
Usage
github
Statistical analysis"
2363,Sr. Associate Data Scientist,CHANGE LEADERS CONSULTING,Bangalore/Bengaluru,2-5 Yrs,"Deep learing
Machine learning
Python
R"
2364,Data Scientist - IBM Client Engineering Team,IBM,Mumbai,10-15 Yrs,"Automation
Analytical
Consulting
Machine learning
Healthcare
Presales
Business solutions
Business continuity"
2365,Data Engineer/Scientist,Snaphunt,"Delhi / NCR, Remote",2-7 Yrs,"CICD
Unix
Linux
big data analytics
SQL
Python
IT Skills
Testing"
2366,Junior / Senior Data Scientist - Consulting Firm,Huquo Consulting Pvt. Ltd,Mumbai,2-7 Yrs,"Data Science
Business Intelligence
R
SAS
Data Scientist
Data Management
Data Mining
Tableau"
2367,Junior/Senior Data Scientist - Consulting Firm,Huquo Consulting Pvt. Ltd,Mumbai,1-6 Yrs,"R
SPSS
Python
Business Intelligence
SAS
Data Management
Data Mining
Tableau"
2368,Junior/ Senior Data Scientist - Consulting Firm,Huquo Consulting Pvt. Ltd,Mumbai,2-7 Yrs,"Data Science
Business Intelligence
SAS
Data Scientist
Data Management
Data Mining
Tableau
Data Analytics"
2369,Junior/Senior Data Scientist,Huquo Consulting Pvt. Ltd,Mumbai,1-6 Yrs,"Data Science
Business Intelligence
SAS
Data Scientist
Data Management
Data Mining
Tableau
Data Analytics"
2370,Lead Data Scientist,Dream11,Mumbai,5-8 Yrs,"deep learning
Backend
nginx
cassandra
MySQL
Machine learning
MongoDB
RPM"
2371,Lead Data Scientist,Joveo,Hyderabad/Secunderabad,3-8 Yrs,"IT Skills
Python
Data Science
Machine Learning
AWS
Computer science
deep learning
Talent sourcing"
2372,Lead Data Scientist - KYC/Fraud Detection,Tide Software,Hyderabad/Secunderabad,5-7 Yrs,"IT Skills
Python
Software Development
Machine Learning
Cloud
AWS
Data Science
Business Intelligence"
2373,Lead Data Scientist (Machine Learning),Dream11,Mumbai,5-8 Yrs,"Backend
nginx
cassandra
MySQL
Machine learning
Manager Technology
MongoDB
RPM"
2374,Lead Data Scientist,ATYETI,Pune,3-10 Yrs,"Data Science
Software Development
Data Engineering
Data Scientist
Data Analysis
Data Visualization
Machine Learning
Deep Learning"
2375,Lead Data Scientist,Tide Software,Hyderabad/Secunderabad,5-7 Yrs,"IT Skills
Python
Software Development
Machine Learning
Cloud
AWS
Data Scientist
Natural Language Processing"
2376,Lead - Data Scientist,BigTapp Analytics Pte Ltd,Chennai,5-7 Yrs,"SAS
Java
Hadoop
analytical
data visualization
Cassandra
SPSS
C++"
2377,Lead Data Scientist - Machine learning | Advance Auto Parts,TALENT500 TECH (INDIA) PRIVATE LIMITED,Hyderabad/Secunderabad,8-11 Yrs,"Machine Learning
AWS
Python"
2378,Lead Data Scientist | Advance Auto Parts,TALENT500 TECH (INDIA) PRIVATE LIMITED,Hyderabad/Secunderabad,8-11 Yrs,"Data Science
Machine Learning
Python"
2379,Lead Data Scientist,Bit Brothers Tech Pvt Ltd,Mumbai,4-6 Yrs,"Computer science
Statistical analysis
Data management
data science
Machine learning
Data quality
Data mining
MATLAB"
2380,Lead Data Scientist,Prevalent AI India Private Limited,"Kochi, Kakinada",7-12 Yrs,"Solution architecture
Team management
Prototype
Machine learning
Engineering Manager
Workflow
Data mining
Analytics"
2381,Lead Data Scientist,DemandMatrix,Pune,5-7 Yrs,"IT Skills
Python
Testing
Data Science
Machine Learning
Cloud
AWS
TAM"
2382,VP - Lead Data Scientist,Morgan Stanley,Mumbai,5-10 Yrs,"Computer science
Data analysis
Legal compliance
Analytical
Risk assessment
Machine learning
Risk management
SDLC"
2383,Lead Data Scientist,Essentially AI Private Limted,Mumbai (All Areas),7-12 Yrs,"Pytorch
Cnn
Rnn
Lstm
Artificial Intelligence
Neural Networks
Keras
Computer Vision"
2384,Lead Data Scientist-New Frontiers,idfc first bank,Remote,4-8 Yrs,"Graphics
data science
Data modeling
Analytical
Machine learning
Data structures
Business modeling
Data analytics"
2385,Lead Data Scientist,iLink Digital,Pune,6-8 Yrs,"Telecom
SAN
Cloud computing
SMS
Healthcare
MATLAB
ASP
Analytics"
2386,Hiring For Lead Data Scientist,Impact Guru,"Thane, Navi Mumbai, Mumbai (All Areas)",5-9 Yrs,"Data Science
Predictive Modeling
NLP
Data Scientist
Classification
Data Modeling
ML
Predictive Analytics"
2387,Lead Data Scientist,Tide Software,Hyderabad,1-6 Yrs,"IT Skills
Data Science
DevOps
Project Management
Big Data
AWS
BPO
Backend"
2388,Lead Data Scientist,DeepQuanty Artificial Intelligence Labs,Chennai,3-8 Yrs,"TensorFlow
TPUs
OpenCV
machine learning
PyTorch
Python
GPUs
IT Skills"
2389,Lead Data Scientist - Computer Vision,Michelin,Pune,3-7 Yrs,"Training
Computer vision
deep learning
SUB
Machine learning
Cloud
Deployment
application architecture"
2390,Lead Data Scientist,KANINI SOFTWARE SOLUTIONS INDIA PRIVATE LIMITED,"Chennai, Coimbatore",9-14 Yrs,"UMAP
Logility
APS
kNN
tSNE
Anaplan
Oracle VCP
JDA ESP"
2391,Lead Data Scientist,Egnify Technologies,Hyderabad/Secunderabad,6-11 Yrs,"IT Skills
Python
Data Science
Machine Learning
Computer science
deep learning
Statistical analysis
Data analytics"
2392,Data Scientist Senior,mPokket,Kolkata,5-10 Yrs,"Computer science
Operations research
SAS
Analytical
PHP
Econometrics
Operations
Analytics"
2393,"Data Scientist ( ML, AI, Hadoop, Python, SQL Bigdata) All must",Career Trackers and Consulting,Gurgaon/Gurugram,3-8 Yrs,"Data Scientist
Machine Learning
Python
Data Science
Artifical Intelligence
Hadoop
Big Data
HDFS"
2394,"Data Scientist ( ML, AI, Hadoop, Python, SQL Bigdata) All must",Career Trackers and Consulting,Gurgaon/Gurugram,3-8 Yrs,"Data Scientist
Machine Learning
Python
Data Science
Artifical Intelligence
Hadoop
Big Data
HDFS"
2395,Data Scientist,NKRAFTERZ,Bangalore/Bengaluru,3-5 Yrs,"Tableau
App Analytics
Marketing analytics
Microsoft BI
R
Conjoint Analysis
SQL
Market Research"
2396,Data Scientist role,Mount Talent Consulting Private Limited,"Noida, Hyderabad/Secunderabad, Pune, Gurgaon/Gurugram, Bangalore/Bengaluru, Delhi / NCR
(WFH during Covid)",1-3 Yrs,"SQL
Python
Tensorflow
Pyspark
SAS
Advanced Analytics
Keras
Knime"
2397,Data Scientist (Machine Learning /AI),Mastermind Network,"Gurgaon/Gurugram
(WFH during Covid)",4-6 Yrs,"Tensorflow
Pytorch
deep learning
python
data science
Artificial Intelligence
decision trees
Natural Language Processing"
2398,Data scientist (WFH),SPM HR SOLUTIONS,Bangalore/Bengaluru,8-8 Yrs,"Data Engineering
Data Analytics
Python
IT Skills
Testing
Credit Scoring
Customer Segmentation
Banking"
2399,Data Scientist For NBFC Client For their Fintech Verticle,hCapital Business Consulting Private Limited,Remote,2-6 Yrs,"Product Management
python
Metrics Reporting
Fintech
Big Data
New Product
machine learning
Quality Standards"
2400,Data Scientist,Bigshyft Hiring for MyMoneyMantra,New Delhi,2-5 Yrs,"Data Science
Algorithms
Data Visualization
Machine Learning ML
quantitative model"
2401,Product Analytics - II ( Data Scientist),Bigshyft Hiring for Expedia,Gurgaon/Gurugram,2-4 Yrs,"Tableau
AB Testing
SQL
Python"
2402,"Hiring For Data Scientist - Python, SQL, Power BI, ETL",HuQuo Consulting Pvt. Ltd.,"Delhi / NCR
(WFH during Covid)",4-9 Yrs,"IT Skills
Python
Machine Learning
Tableau
Power BI
Data Science
R
NLP"
2403,Urgent Hirirng For Data Scientist For Noida Location,Vrinda Global Private Limited,Noida,3-6 Yrs,"Data Science
Machine Learning
Python
Scala
Spark
agile
Learning
SQL"
2404,Data scientist- Enterprise AI,Kyndryl,Bangalore/Bengaluru,2-3 Yrs,"IT Skills
Java
Python
Testing
Data Science
Machine Learning
Artificial Intelligence
Computer science"
2405,Data Scientists,Bloom Consulting Services,Bengaluru,2-6 Yrs,"Computer science
Risk analytics
Online marketing
Machine learning
Risk management
Operations
Financial services
SQL"
2406,Data Scientist,Bridgetree Research,Bangalore/Bengaluru(Whitefield),5-8 Yrs,"IT Skills
Python
Data Science
Machine Learning
Big Data
Tableau
Exploratory Data Analysis
Artificial Intelligence"
2407,Data Scientist,Hitachi Ltd.,Bengaluru,3-7 Yrs,"Telecom
Linux
SAS
Analytical
Consulting
Machine learning
Healthcare
Data mining"
2408,Data Scientist,Aeries Technology Group,Bangalore/Bengaluru,5-7 Yrs,"Computer science
Simulation
Coding
Consulting
Javascript
HTTP
Data mining
Information technology"
2409,Data Scientist,"Rakuten, Inc.",Bangalore/Bengaluru,3-7 Yrs,"Computer science
Logistic regression
deep learning
Data analysis
data science
Data modeling
Machine learning
data visualization"
2410,Data Scientist,RKSV,"Mumbai, Bangalore/Bengaluru",3-7 Yrs,"Data Science
Nlp
Algorithms
Data Engineering
Mutual Funds
Lead Data Scientist
Sentiment Analysis
Analytics"
2411,Data scientist ( WFH ),SPM Jobs,Bangalore/Bengaluru,8-10 Yrs,"Probability Of Default
Communication Skills
Data Scientist
Customer Segmentation
Credit Risk
Data Analytics
Machine Learning
Statistics"
2412,Principal Data Scientist (MINT),Walmart,Bangalore/Bengaluru,15-18 Yrs,"IT Skills
Java
Python
Testing
Data Science
Machine Learning
Cloud
Unix"
2413,Data Scientist,AutoCAD,Bangalore/Bengaluru,2-3 Yrs,"IT Skills
Python
Testing
Data Science
Machine Learning
AWS
Computer science
Data analysis"
2414,"Data Scientist, Customer DNA","Rakuten, Inc.",Bangalore/Bengaluru,2-7 Yrs,"Computer science
Logistic regression
Data analysis
Automation
data science
Data modeling
Machine learning
Telecommunication"
2415,Principal Data Scientist,Kyndryl,Bangalore/Bengaluru,8-13 Yrs,"Computer science
Service management
Automation
Linux
Windows
Unit testing
Open source
Data mining"
2416,Principal Data Scientist,IHS Markit,Bangalore/Bengaluru,6-10 Yrs,"IT Skills
Python
Data Science
Machine Learning
Project Management
BPO
project management
Supply chain"
2417,Data Scientist,NextGen Healthcare,Bangalore/Bengaluru,2-6 Yrs,"Data analysis
data science
Coding
Analytical
Machine learning
Healthcare
Data processing
Data mining"
2418,Principal Data Scientist,Narayana Heath,Bangalore/Bengaluru,6-9 Yrs,"Data Science
Artificial Intelligence
Data Scientist
Advanced Analytics"
2419,Data Scientist,MSys Tech India Pvt. Ltd.,"Pune, Chennai, Bangalore/Bengaluru",2-5 Yrs,"Machine Learning
Deep Learning
Artificial Intelligence
NumPy
R
Big Data Analytics
SciPy
Advanced Analytics"
2420,NLP Data Scientist,Sears Holdings,Bangalore/Bengaluru,4-9 Yrs,"Computer science
Logistic regression
Version control
GIT
GCP
Machine learning
Troubleshooting
Analytics"
2421,Interested To join permanent position For Data Scientist(Bangalore),Pelatro Solutions Pvt. Ltd,"Bangalore/Bengaluru
(WFH during Covid)",5-8 Yrs,"Data Scientist
Python
SQL
Logistic Regression
Algorithms
Artificial Intelligence
Neural Networks
Data Analysis"
2422,"Data Scientist - HyperThink Systems, Bangalore",Hyperthink Systems,Bangalore/Bengaluru,2-7 Yrs,"deep learning
python
tableau
nlp
data mining
Alteryx
machine learning
sql"
2423,Interested To join permanent position For Data Scientist(Bangalore),Pelatro Solutions Pvt. Ltd,"Bangalore/Bengaluru
(WFH during Covid)",5-8 Yrs,"Data Scientist
Python
SQL
Logistic Regression
Algorithms
Artificial Intelligence
Neural Networks
Data Analysis"
2424,Data Scientist,Big Data BizViz,"Hyderabad/Secunderabad, Bangalore/Bengaluru",3-8 Yrs,"Data Scientist
Python And R
Advanced Analytics
Data Analysis
Data Mining
Statistical Programming
Machine Learning
Statistical Analysis"
2425,Data Scientist - AI ML Team,CustomerXPs Software Pvt Ltd,Bengaluru,8-13 Yrs,"IT Skills
Python
Data Science
Machine Learning
Artificial Intelligence
Big Data
Computer science
Automation"
2426,Data Scientist,Pixxel,Bangalore/Bengaluru,4-7 Yrs,"Data Science
Software Development
Software Engineering
Data Scientist
Image Processing
Computer Science
Keras
Deep Learning"
2427,Data Scientist,Kaleidofin,"Chennai, Bangalore/Bengaluru",6-11 Yrs,"Predictive Modeling
Data Scientist
Data Analysis
Statistical Modeling
Big Data
Neural Networks
Data Mining
Machine Learning"
2428,Data Scientist,HEAL Software Inc,Bangalore/Bengaluru,5-10 Yrs,"PyTorch
Spark
numpy
Big Data
Elastic search
scipy
Hadoop
NoSQL"
2429,Data Scientist,Pegasus Knowledge Solutions India Private Limited,Bengaluru,8-10 Yrs,"SAS Enterprise Miner
Data Modelling
SAS
SAS Base
EDA Deep SQL
Python Data science
MS Excel
IT Skills"
2430,Data scientist,AMPLIFY ANALYTIX INDIA PRIVATE LIMITED,Bengaluru,3-5 Yrs,"Computer science
GIT
data science
Pharma
Machine learning
Packaging
FMCG
Analytics"
2431,Data Scientist -Knowledge Graph,Kyndryl,Bangalore/Bengaluru,3-6 Yrs,"Automation
query optimization
NoSQL
Database design
Machine learning
Javascript
System design
Apache"
2432,Data Scientist -Graph Database SME,Kyndryl,Bangalore/Bengaluru,5-8 Yrs,"IT Skills
Java
Python
Data Science
Machine Learning
Cloud
Javascript
Automation"
2433,Principal Data Scientist,Walmart,Bangalore/Bengaluru,7-12 Yrs,"deep learning
Statistical modeling
data science
Web analytics
Neural networks
Machine learning
big data
Principal"
2434,Data Scientist/Software Developer,Siemens,Bangalore/Bengaluru,5-6 Yrs,"Computer vision
DTS
Version control
Analytical
Consulting
Machine learning
Agile
Data processing"
2435,Data Scientist,VISA CONSOLIDATED SUPPORT SERVICES (INDIA) PVT LTD,Bangalore/Bengaluru,4-9 Yrs,"Logistic Regression
analytics
Decision Trees
Predictive Modeling
K-NN
SAS
Factor Analysis
data mining"
2436,DevRel Data Scientist,TruEra,Bangalore/Bengaluru,2-7 Yrs,"Product management
Computer science
Supply chain management
Interpersonal skills
data science
Artificial Intelligence
Machine learning
Troubleshooting"
2437,Data Scientist,Intuitor SoftTech Services Pvt. Ltd.,Bengaluru,5-7 Yrs,"IT Skills
Java
Python
Software Development
Testing
Machine Learning
Big Data
Computer science"
2438,Zscaler Data Scientist,cloudneeti,Bangalore/Bengaluru,7-12 Yrs,"Cloud Security
Algorithms
Cloud Services
Data Scientist
Computer Science
Aws
Distributed Systems
Machine Learning"
2439,Data Scientist,G2 Crowd,Bangalore/Bengaluru,2-4 Yrs,"Data Science
Product Management
Algorithms
Data Scientist
Natural Language Processing
User Experience
Machine Learning
Python"
2440,Data Scientist,Neudesic Technologies,Remote,5-8 Yrs,"Pyspark
Data Science
Python
Tensorflow
Perl
data analysis
Keras
scikit"
2441,Data Scientist,Nao,Bangalore/Bengaluru,2-5 Yrs,"Data Scientist
Data Analytics
Python
Sql"
2442,Data Scientist,Xebia IT Architects,Bengaluru,8-10 Yrs,"IT Skills
Java
Python
Machine Learning
Cloud
Elastic Search
Big Data
Mining"
2443,Staff Data Scientist,Myntra,Bangalore/Bengaluru,2-5 Yrs,"Data Science
Java
Algorithms
Nlp
Data Structures
Data Scientist
Computer Science
Information Retrieval"
2444,Data Scientist I,CommerceIQ,Bangalore/Bengaluru,1-3 Yrs,"Data Science
Product Strategy
R
Nlp
Data Scientist
Hadoop
Data Mining
E - Commerce"
2445,Data Scientist Mobile Apps & Big Data Analytics,Peopleplus Professional Services Pvt. Ltd.,Bangalore/Bengaluru,7-10 Yrs,"Data Science
Big Data Analytics
Artificial Intelligence
Data Scientist
Data Mining
Data Collection
Machine Learning
Python"
2446,Data Scientist - (ML) (Commerce BU),Blue Yonder,Bangalore/Bengaluru,3-7 Yrs,"IT Skills
Python
Software Development
Data Science
Machine Learning
Cloud
Big Data
Computer science"
2447,Data Scientists-AI/ML,Peopleplus Professional Services Pvt. Ltd.,Bangalore/Bengaluru,3-7 Yrs,"Computer science
Analytical skills
deep learning
Data analysis
data science
Project management
Machine learning
Predictive modeling"
2448,Data Scientist,Becton Dickinson India Pvt Ltd,Bangalore/Bengaluru,3-7 Yrs,"Computer science
data science
Analytical
Machine learning
Agile
Healthcare
Data mining
Principal"
2449,Data Scientist,Alphonso Inc.,Bengaluru,2-7 Yrs,"Computer science
deep learning
Usage
Statistical modeling
Machine learning
Programming
Manager Technology
big data"
2450,Data Scientist - Risk Platform,Gojek,Bangalore/Bengaluru,3-8 Yrs,"Prototype
GCP
Finance
Machine learning
Cloud
big data
Statistics
Fraud detection"
2451,Data Scientist,Staffio HR,Bengaluru,4-6 Yrs,"Unix
data cleansing
Data modeling
Machine learning
linear regression
Data quality
data visualization
Reporting tools"
2452,Data Scientist,"Glassbeam, Inc",Bangalore/Bengaluru,5-7 Yrs,"BPO
data analysis
Computer science
C++
Coding
Machine learning
SCALA
Javascript"
2453,Data Scientist,Walmart,Bangalore/Bengaluru,3-6 Yrs,"R
insight generation
data mining
communications
SQL
Python
machine learning
agile"
2454,Data Scientist,Diverse Lynx,Bengaluru,2-8 Yrs,"IT Skills
Python
Data Science
Machine Learning
AWS
Logistic regression
SAS
Data mining"
2455,Data Scientist,WAKEFIT INNOVATIONS PRIVATE LIMITED,Bangalore/Bengaluru,3-7 Yrs,"Computer science
Operations research
Analytical
Machine learning
SCALA
data visualization
Business intelligence
Data mining"
2456,Mandiant Data Scientist,Mandiant,Bangalore/Bengaluru,3-7 Yrs,"IT Skills
Python
Data Science
Machine Learning
Big Data
AWS
Computer science
endpoint security"
2457,Mandiant Data Scientist,FireEye CyberSecurity Pvt Ltd,Bangalore/Bengaluru,6-10 Yrs,"Matlab
R
written
Linux
verbal communication
SIEM
Python
Scala"
2458,Data Scientist,Quinbay Technology,Bangalore/Bengaluru,2-4 Yrs,"Computer science
deep learning
data science
Project management
Natural language processing
Advanced Excel
SQL
Python"
2459,Staff Data Scientist- Policy Optimization,"Rakuten, Inc.",Bangalore/Bengaluru,3-7 Yrs,"Computer science
Logistic regression
deep learning
Data analysis
data science
Data modeling
Machine learning
data visualization"
2460,Staff Data Scientist,"Rakuten, Inc.",Bangalore/Bengaluru,3-7 Yrs,"Computer science
Logistic regression
deep learning
Data analysis
data science
Data modeling
Machine learning
data visualization"
2461,Data Scientist - A Travel Tech company,HotelHub,"Panaji/Panjim, Bangalore/Bengaluru
(WFH during Covid)",4-8 Yrs,"Data Mining
Machine Learning
Python
IT Skills
Predictive Modeling
R
Artificial Neural Networks
C#.Net"
2462,Data Scientist,Twilio,Bangalore/Bengaluru,3-7 Yrs,"Java
Scala
Data Scientist
Aws
Machine Learning
Deep Learning
Python"
2463,Staff Data Scientist,Walmart,Bangalore/Bengaluru,4-8 Yrs,"IT Skills
Python
Data Science
Machine Learning
Big Data
Unix
deep learning
Linux"
2464,Data Scientist,HRDevi Talent Acquisition,Bengaluru,6-10 Yrs,"algorithms
python
c
Artificial Intelligence
Data processing
Data mining
MATLAB
sql"
2465,Data Scientists and Programmer,Zdaly,Bengaluru,2-5 Yrs,"SAN
Health insurance
tableau
Data modeling
cassandra
Script writing
big data analytics
Machine learning"
2466,Data Scientist,Hitachi Ltd.,Bangalore/Bengaluru,3-7 Yrs,"Opencv
Artificial Intelligence
Image Processing
Data Scientist
Tensor Flow
Natural Language Processing
Computer Vision
Machine Learning"
2467,Data Scientist,Staffio HR,Bangalore/Bengaluru,4-6 Yrs,"Java
Software Development
Nlp
Data Scientist
Linear Regression
Hadoop
Data Visualization
Data Modeling"
2468,Applied Data Scientist,Tookitaki Holding PTE LTD,Bangalore/Bengaluru,2-3 Yrs,"Machine Learning
analytical
Scala
C++
Python
Data Science
IT Skills
Data Scientist"
2469,Data Scientist,Travel Centric Technology,Bangalore/Bengaluru,6-11 Yrs,"IT Skills
Python
Simulation
Coding
Neural networks
Analytical
Agile development
Machine learning"
2470,Data Scientist,Diverse Lynx,Bengaluru,2-7 Yrs,"sql
logistic regression
manipulation
decision tree
data visualisation
r programming
linear regression
data modelling"
2471,Data Scientist,Rapid Value IT Services Pvt Ltd,"Kochi/Cochin, Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru",3-8 Yrs,"Unstructured Data
Nlp
Data Scientist
Data Visualization
Keras
Computer Vision
Deep Learning
Python"
2472,Data scientist,"Bloom Consulting Services, Inc.","United States (USA), Bangalore/Bengaluru",5-8 Yrs,"Nosql
Key Skills
Data Scientist
Agile
Python
Sql"
2473,Data Scientist,Netcore Solutions Pvt Ltd,"Mumbai, Bengaluru",3-7 Yrs,"C++
Product engineering
NoSQL
Business analytics
Artificial Intelligence
MySQL
Machine learning
MongoDB"
2474,Data Scientist,Draup,Bengaluru,6-11 Yrs,"IT Skills
Python
Data Science
AWS
deep learning
PDF
spark
Deployment"
2475,Principal Data Scientist,Ericsson Global Services,Bangalore/Bengaluru,10-12 Yrs,"Algorithms
Open Source
Data Scientist
Neural Networks
Solid Programming
Machine Learning
Python"
2476,Data Scientist - Marketing,KeepTruckin,Bangalore/Bengaluru,2-6 Yrs,"data analysis
PySpark
data science
data - oriented programming
SQL
Python
machine learning
algorithms"
2477,Data Scientist,NovoTree Minds Consulting Pvt. Ltd.,Bangalore/Bengaluru,3-6 Yrs,"IT Skills
Java
Python
Big Data
R
Sas
Project Management
Data Scientist"
2478,Data Scientist,Tarento Technologies Pvt Ltd,Bengaluru,6-10 Yrs,"IT Skills
Python
Machine Learning
Big Data
Tableau
Computer science
Data analysis
big data analytics"
2479,Data Scientist,Aarch Solutions,Bengaluru,8-13 Yrs,"Unix
Supply chain
Computer science
C++
Linux
Machine learning
SPSS
Data mining"
2480,Data Scientist,Talent Zone Consultant,Bangalore/Bengaluru,10-12 Yrs,"Data Science
Business Intelligence
R
Key Skills
Data Scientist
C + +
Hadoop
Computer Science"
2481,Data Scientist,Klub,Bangalore/Bengaluru,2-5 Yrs,"Data Science
R
Business Solutions
Data Scientist
Neural Networks
Data Analysis
Data Mining
Machine Learning"
2482,Data Scientist I,DAZN,Bangalore/Bengaluru,1-3 Yrs,"Pytorch
Object Detection
Opencv
Data Scientist
Computer Science
Neural Networks
Data Collection
Computer Vision"
2483,Product development Data Scientist ML,CareerXperts Consulting,Bengaluru,4-7 Yrs,"Unix
GIT
Analytical
Machine learning
Debugging
Programming
Product design
high performance computing"
2484,Senio Executive - Data Scientist,NielsenIQ,Bangalore/Bengaluru,3-6 Yrs,"BPO
data analysis
Data Science
Data Scientist
Data Analytics
Statistics
Python / R
Sql"
2485,Data Scientist,Awake Security,Bangalore/Bengaluru,5-10 Yrs,"Data Science
Data Scientist
Scala
Computer Science
Big Data
Python
Sql"
2486,Data Scientist,Awake Security,Bangalore/Bengaluru,4-6 Yrs,"IT Skills
Python
Data Science
Algorithms
Scala
Data Scientist
Computer Science
Sql"
2487,Data Scientist,Awake Security,Bangalore/Bengaluru,5-10 Yrs,"Data Science
Scala
Data Scientist
Computer Science
Big Data
Python
Sql"
2488,Data Scientist,ELPIS IT SOLUTIONS PVT LTD,Bangalore/Bengaluru,5-7 Yrs,"IT Skills
Java
Python
Data Science
AWS
Azure
Supervised Learning
R"
